v,vw,o,c,h,l,t,n
115956841.0,184.279,185.52,181.99,187.38,181.92,1691121600000,1336765
97105069.0,179.0119,182.13,178.85,183.13,177.35,1691380800000,1159281
67769003.0,178.9854,179.69,179.8,180.27,177.58,1691467200000,709019
60303492.0,178.4887,180.87,178.19,180.93,177.01,1691553600000,666112
54686851.0,178.7951,179.48,177.97,180.75,177.6,1691640000000,652995
51036672.0,177.8056,177.32,177.79,178.62,176.55,1691726400000,586481
43675627.0,178.9475,177.97,179.46,179.69,177.305,1691985600000,564982
43574863.0,177.9886,178.88,177.45,179.48,177.05,1692072000000,510071
45712957.0,177.4133,177.13,176.57,178.54,176.5,1692158400000,526074
66054482.0,174.5857,177.14,174.0,177.5054,173.48,1692244800000,673083
60171878.0,173.8904,172.3,174.49,175.1,171.96,1692331200000,596474
46161959.0,175.2221,175.07,175.84,176.13,173.735,1692590400000,559658
42057245.0,177.0098,177.06,177.23,177.68,176.25,1692676800000,501508
52722752.0,180.6482,178.52,181.12,181.55,178.325,1692763200000,587165
54912798.0,177.7035,180.674,176.38,181.104,176.01,1692849600000,610377
51439994.0,177.9075,177.38,178.61,179.15,175.82,1692936000000,554789
43803238.0,179.6595,180.09,180.19,180.59,178.545,1693195200000,532485
52953948.0,183.28,179.695,184.12,184.9,179.5,1693281600000,576465
60803988.0,186.93,184.94,187.65,187.85,184.74,1693368000000,636448
60794467.0,188.1489,187.84,187.87,189.12,187.48,1693454400000,554869
45393903.0,189.0424,189.485,189.46,189.92,188.28,1693540800000,530273
45280027.0,189.1084,188.28,189.7,189.98,187.61,1693886400000,602458
81753366.0,183.786,188.4,182.91,188.85,181.47,1693972800000,880106
112416703.0,176.7332,175.18,177.56,178.21,173.54,1694059200000,1210080
65402066.0,179.0663,178.35,178.18,180.239,177.79,1694145600000,755389
58953052.0,178.8465,180.07,179.36,180.3,177.34,1694404800000,722430
90316192.0,176.7048,179.49,176.3,180.13,174.82,1694491200000,937419
84267928.0,175.0352,176.51,174.21,177.3,173.98,1694577600000,835150
60345757.0,175.3715,174.0,175.74,176.1,173.58,1694664000000,641017
109259461.0,175.0843,176.48,175.01,176.495,173.82,1694750400000,729794
67257573.0,177.8915,176.48,177.97,179.38,176.17,1695009600000,731278
51826941.0,178.4293,177.52,179.07,179.63,177.13,1695096000000,524402
58436181.0,176.9653,179.26,175.49,179.695,175.4,1695182400000,600225
62449116.0,174.8619,174.55,173.93,176.3,173.86,1695268800000,631478
56688985.0,175.4667,174.67,174.79,177.079,174.05,1695355200000,606168
46172740.0,175.6665,174.2,176.08,176.97,174.15,1695614400000,564218
64548945.0,172.7156,174.82,171.96,175.2,171.66,1695700800000,688340
66920708.0,170.5335,172.62,170.43,173.04,169.05,1695787200000,707850
56294419.0,170.297,169.34,170.69,172.03,167.62,1695873600000,618584
51861083.0,171.5997,172.02,171.21,173.07,170.341,1695960000000,535134
52156935.0,173.2879,171.22,173.75,174.3,170.93,1696219200000,617249
49594613.0,172.1342,172.255,172.4,173.63,170.82,1696305600000,542569
53006286.0,172.9437,171.09,173.66,174.21,170.97,1696392000000,560975
48527918.0,174.2297,173.79,174.91,175.45,172.68,1696478400000,509175
57266675.0,176.3366,173.8,177.49,177.99,173.18,1696564800000,593944
42344772.0,177.8683,176.81,178.99,179.05,175.8,1696824000000,518256
43698019.0,178.6901,178.1,178.39,179.72,177.95,1696910400000,524939
47544848.0,178.9503,178.2,179.8,179.85,177.6,1696996800000,503477
56743119.0,180.9482,180.07,180.71,182.34,179.04,1697083200000,616891
51412082.0,179.4154,181.42,178.85,181.93,178.14,1697169600000,531441
52516984.0,178.1478,176.75,178.72,179.075,176.51,1697428800000,632605
57549350.0,176.8623,176.645,177.15,178.42,174.8,1697515200000,592323
54764375.0,176.3501,175.58,175.84,177.575,175.11,1697601600000,540187
59192863.0,176.215,176.04,175.46,177.84,175.19,1697688000000,560260
64211828.0,173.7459,175.31,172.88,175.42,172.64,1697774400000,600318
55980109.0,172.3829,170.91,173.0,174.01,169.93,1698033600000,639616
43816644.0,172.7333,173.05,173.44,173.67,171.45,1698120000000,530406
57156962.0,171.4932,171.88,171.1,173.06,170.65,1698206400000,610143
70625258.0,167.5944,170.37,166.89,171.3775,165.67,1698292800000,815217
58257129.0,167.9072,166.91,168.22,168.96,166.83,1698379200000,609511
51239218.0,170.0788,169.02,170.29,171.17,168.87,1698638400000,628258
44846017.0,169.9252,169.35,170.77,170.9,167.9,1698724800000,509879
56934906.0,172.6187,171.0,173.97,174.23,170.12,1698811200000,633476
77292052.0,176.6794,175.52,177.57,177.78,175.46,1698897600000,805046
79829246.0,175.5751,174.24,176.65,176.82,173.35,1698984000000,858038
63841310.0,178.5589,176.38,179.23,179.43,176.21,1699246800000,678103
70529966.0,181.2627,179.18,181.82,182.44,178.97,1699333200000,653779
49340282.0,182.6566,182.35,182.89,183.45,181.59,1699419600000,542421
53631840.0,182.912,182.96,182.41,184.12,181.81,1699506000000,545657
66177922.0,185.4104,183.97,186.4,186.565,183.53,1699592400000,610938
43627519.0,184.8317,185.82,184.8,186.03,184.21,1699851600000,530407
60108378.0,187.2038,187.7,187.44,188.11,186.3,1699938000000,609218
53608999.0,188.4191,187.845,188.01,189.5,187.78,1700024400000,564159
54412915.0,189.7109,189.57,189.71,190.96,188.65,1700110800000,620748
50737404.0,189.6022,190.25,189.69,190.38,188.57,1700197200000,510217
46538614.0,191.2984,189.89,191.45,191.905,189.88,1700456400000,554014
38134485.0,190.51,191.41,190.64,191.52,189.74,1700542800000,450749
39630011.0,191.7223,191.49,191.31,192.93,190.825,1700629200000,463560
24018404.0,189.7899,190.87,189.97,190.9,189.25,1700802000000,335946
40456609.0,189.7974,189.92,189.79,190.67,188.9,1701061200000,508895
38415419.0,190.165,189.78,190.4,191.08,189.4,1701147600000,458154
43014224.0,189.9974,190.9,189.37,192.09,188.97,1701234000000,493064
48744366.0,189.337,189.84,189.95,190.32,188.19,1701320400000,486786
45676673.0,190.8613,190.33,191.24,191.56,189.23,1701406800000,515537
43389519.0,188.916,189.98,189.43,190.05,187.4511,1701666000000,587461
66628398.0,193.1715,190.21,193.42,194.4,190.18,1701752400000,700669
41055862.0,192.8014,194.45,192.32,194.76,192.11,1701838800000,491436
47413955.0,194.3967,193.63,194.27,195.0,193.59,1701925200000,495048
53383658.0,195.1638,194.2,195.71,195.99,193.67,1702011600000,538968
60943699.0,192.7089,193.11,193.18,193.49,191.42,1702270800000,691172
52696900.0,193.7834,193.08,194.71,194.72,191.721,1702357200000,510768
70404183.0,196.9085,195.09,197.96,198.0,194.85,1702443600000,672552
66831572.0,198.2872,198.02,198.11,199.62,196.16,1702530000000,691862
127387901.0,197.56,197.53,197.57,198.3999,197.0,1702616400000,625452
55751861.0,195.6255,196.09,195.89,196.63,194.39,1702875600000,655763
40714051.0,196.5277,196.16,196.94,196.95,195.89,1702962000000,451709
52242815.0,196.142,196.9,194.83,197.68,194.83,1703048400000,550599
46482549.0,194.7425,196.1,194.68,197.08,193.5,1703134800000,554844
37149570.0,194.1013,195.18,193.6,195.41,192.97,1703221200000,500544
28919310.0,193.1713,193.61,193.05,193.89,192.83,1703566800000,488257
48087681.0,192.5679,192.49,193.15,193.5,191.09,1703653200000,548076
34049898.0,193.9222,194.14,193.58,194.66,193.17,1703739600000,472404
42672148.0,192.5761,193.9,192.53,194.4,191.725,1703826000000,509123
